Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time(time.perf_counter()),Inference Time(time.perf_counter()
cylinder-bands,LogitBoost,3,"{'clf__n_estimators': 101, 'clf__learning_rate': 0.2, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=28, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.6274509803921569,0.7419354838709677,0.55,0.6029411764705883,0.6048387096774194,0.6689526804897412,49.3,0.01
cylinder-bands,LogitBoost,4,"{'clf__n_estimators': 51, 'clf__learning_rate': 0.25, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=22, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.3921568627450979,0.41935483870967744,0.65,0.39,0.3556451612903225,0.5294384766962886,46.99,0.01
cylinder-bands,LogitBoost,5,"{'clf__n_estimators': 101, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=42, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.6274509803921569,0.7741935483870968,0.6,0.6,0.6201612903225806,0.6722566801580361,50.3,0.01
cylinder-bands,LogitBoost,6,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.3, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.5490196078431373,0.6451612903225806,0.6,0.5230263157894737,0.6580645161290323,0.7957132245965413,48.98,0.03
cylinder-bands,LogitBoost,7,"{'clf__n_estimators': 51, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=15, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.6078431372549019,0.7096774193548387,0.55,0.5833333333333333,0.5903225806451613,0.6755352838131722,49.64,0.01
cylinder-bands,LogitBoost,8,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.4901960784313725,0.4838709677419355,0.55,0.4837962962962963,0.4661290322580645,0.6230431238809351,48.53,0.05
cylinder-bands,LogitBoost,9,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.5882352941176471,0.4838709677419355,0.3,0.6050156739811913,0.7193548387096774,0.7302754607692172,51.63,0.07
cylinder-bands,LogitBoost,10,"{'clf__n_estimators': 1, 'clf__learning_rate': 0.25, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=22, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.7647058823529411,0.6451612903225806,0.05,0.7928571428571428,0.7975806451612902,0.8301255986265473,51.42,0.01
wall-following,MadaBoost,1,"{'clf__n_estimators': 1, 'clf__learning_rate': 0.25, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=22,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9817184643510056,0.2372707775998498,0.7470914924325167,0.982713708477674,0.2450896425836665,0.7608348854248759,84.31,0.02
wall-following,MadaBoost,2,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9579524680073126,0.2668711656441718,0.6529197454844007,0.9743900646678424,0.3069757100798856,0.7764305820229781,60.12,0.02
wall-following,MadaBoost,3,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9853747714808044,0.8128893503253852,0.9865301724137931,0.9774754948610582,0.25050199604778145,0.6522269182402718,121.02,0.31
wall-following,MadaBoost,4,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9963436928702012,0.8327177632894525,0.9719827586206896,0.9896708683473392,0.25,0.6528798028287848,131.61,0.22
wall-following,MadaBoost,5,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9890310786106032,0.8481241624175557,0.9251077586206896,0.9615384615384616,0.25,0.6529175361963293,96.61,0.12
wall-following,MadaBoost,6,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9981684981684982,0.6819255823180993,0.9503239740820736,0.9988151658767772,0.25,0.652908416243733,119.09,0.21
wall-following,MadaBoost,7,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9981651376146792,0.9886682198981056,0.9908207343412528,0.9926470588235294,0.25,0.6893353605600936,91.5,0.07
wall-following,MadaBoost,8,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,0.9952395105720944,0.9924242424242424,1.0,0.25,0.6923173365241235,81.07,0.1
wall-following,MadaBoost,9,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,0.984146962991492,0.9907809110629068,1.0,0.25,0.6909018336380516,92.96,0.1
wall-following,MadaBoost,10,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.992633517495396,0.5284833249533964,0.8676271938473674,0.9889540695167294,0.25103869508570137,0.7458292027004312,41.33,0.02
wall-following,AdaBoost,1,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9981718464351006,0.9587437851816504,0.9989224137931034,0.9988151658767772,0.25,0.6824184865270053,110.92,0.22
wall-following,AdaBoost,2,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9579524680073126,0.2668711656441718,0.6529197454844007,0.9743900646678424,0.3069757100798856,0.7764305820229781,65.41,0.02
wall-following,AdaBoost,3,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9926873857404022,0.9922500580317706,0.9973060344827588,0.983355795148248,0.2510519921826857,0.6741860704524139,111.3,0.22
wall-following,AdaBoost,4,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,0.9778787654154306,0.9924568965517242,1.0,0.25,0.6529581327071035,106.87,0.22
